TSK,TSK_desc,Registrovano_pocet,Objasneno_pocet,Objasneno_procent,Spachano_nezletilymi,Spachano_mladistvymi,Spachano_detmi,Spachano_opakovane,Spachano_cizinci,Spachano_pod_vlivem,Spachano_pod_vlivem_alkoholu,Spachano_firmou,Objasneno_dodatecne,Objasneno_celkem,Spachano_nezletilymi_celkem,Spachano_mladistvymi_celkem,Spachano_detmi_celkem,Spachano_opakovane_celkem,Spachano_cizinci_celkem,Spachano_pod_vlivem_celkem,Spachano_pod_vlivem_alkoholu_celkem,Spachano_firmou_celkem,Skoda_celkem_tis,Skoda_zajistena_tis,Region,Period
400-499,krádeže prosté,1703.0,1095.0,0.643,7.0,32.0,38.0,904.0,47.0,25.0,9.0,0.0,164.0,1259.0,16.0,46.0,58.0,998.0,79.0,29.0,11.0,0.0,45938.0,706.0,Ústecký,2023-07-01
500-599,ostatní majetková kriminalita,1451.0,283.0,0.195,5.0,5.0,8.0,144.0,13.0,15.0,5.0,0.0,171.0,454.0,8.0,9.0,15.0,228.0,45.0,19.0,6.0,2.0,184813.0,0.0,Ústecký,2023-07-01
300-599,majetková kriminalita,4597.0,1842.0,0.4007,16.0,47.0,58.0,1432.0,93.0,48.0,16.0,0.0,509.0,2351.0,38.0,80.0,103.0,1743.0,172.0,57.0,19.0,2.0,284771.0,1096.0,Ústecký,2023-07-01
600-699,ostatní kriminalita,1852.0,1342.0,0.7245999999999999,15.0,41.0,56.0,826.0,90.0,157.0,58.0,0.0,222.0,1564.0,23.0,60.0,81.0,939.0,102.0,190.0,74.0,0.0,462326.0,0.0,Ústecký,2023-07-01
100-699,obecná kriminalita,7632.0,3881.0,0.5085000000000001,76.0,129.0,199.0,2557.0,233.0,311.0,135.0,0.0,917.0,4798.0,126.0,212.0,316.0,3037.0,334.0,367.0,162.0,2.0,749190.0,1799.0,Ústecký,2023-07-01
700-799,zbývající kriminalita,1565.0,937.0,0.5987,2.0,0.0,2.0,381.0,84.0,513.0,369.0,0.0,384.0,1321.0,2.0,0.0,2.0,555.0,119.0,556.0,402.0,1.0,202671.0,0.0,Ústecký,2023-07-01
800-899,hospodářská kriminalita,681.0,353.0,0.5184000000000001,2.0,0.0,2.0,93.0,60.0,1.0,0.0,5.0,116.0,469.0,2.0,1.0,3.0,114.0,66.0,1.0,0.0,9.0,211586.0,0.0,Ústecký,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ústecký,2023-07-01
100-106,vraždy,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,Královéhradecký,2023-07-01
100-199,násilná kriminalita,347.0,192.0,0.5533,3.0,7.0,10.0,96.0,9.0,39.0,31.0,0.0,68.0,260.0,4.0,14.0,18.0,120.0,14.0,49.0,38.0,0.0,3636.0,0.0,Královéhradecký,2023-07-01
200-299,mravnostní kriminalita,111.0,58.0,0.5225,10.0,6.0,16.0,11.0,1.0,4.0,3.0,0.0,27.0,85.0,15.0,8.0,23.0,11.0,1.0,5.0,4.0,0.0,885.0,0.0,Královéhradecký,2023-07-01
300-399,krádeže vloupáním,444.0,129.0,0.2905,1.0,6.0,6.0,103.0,5.0,2.0,1.0,0.0,48.0,177.0,4.0,7.0,9.0,143.0,9.0,4.0,3.0,0.0,25689.0,1635.0,Královéhradecký,2023-07-01
400-499,krádeže prosté,707.0,447.0,0.6323,0.0,8.0,8.0,407.0,10.0,11.0,6.0,0.0,48.0,495.0,0.0,9.0,9.0,440.0,12.0,11.0,6.0,0.0,30865.0,29.0,Královéhradecký,2023-07-01
500-599,ostatní majetková kriminalita,834.0,93.0,0.1115,1.0,1.0,2.0,50.0,8.0,4.0,4.0,0.0,110.0,203.0,2.0,4.0,5.0,110.0,24.0,7.0,7.0,0.0,105213.0,0.0,Královéhradecký,2023-07-01
300-599,majetková kriminalita,1985.0,669.0,0.337,2.0,15.0,16.0,560.0,23.0,17.0,11.0,0.0,206.0,875.0,6.0,20.0,23.0,693.0,45.0,22.0,16.0,0.0,161767.0,1663.0,Královéhradecký,2023-07-01
600-699,ostatní kriminalita,720.0,508.0,0.7056,10.0,4.0,14.0,322.0,40.0,51.0,31.0,0.0,75.0,583.0,16.0,8.0,23.0,360.0,47.0,55.0,35.0,0.0,3426.0,0.0,Královéhradecký,2023-07-01
100-699,obecná kriminalita,3163.0,1427.0,0.4512,25.0,32.0,56.0,989.0,73.0,111.0,76.0,0.0,376.0,1803.0,41.0,50.0,87.0,1184.0,107.0,131.0,93.0,0.0,169713.0,1663.0,Královéhradecký,2023-07-01
700-799,zbývající kriminalita,625.0,420.0,0.672,0.0,1.0,1.0,148.0,44.0,252.0,198.0,0.0,122.0,542.0,0.0,2.0,2.0,186.0,60.0,285.0,227.0,2.0,25851.0,0.0,Královéhradecký,2023-07-01
800-899,hospodářská kriminalita,392.0,158.0,0.4031,0.0,0.0,0.0,44.0,28.0,2.0,2.0,1.0,48.0,206.0,0.0,0.0,0.0,62.0,35.0,2.0,2.0,2.0,171238.0,8.0,Královéhradecký,2023-07-01
900-999,vojenské a protiústavní činy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Královéhradecký,2023-07-01
100-106,vraždy,14.0,7.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Jihomoravský,2023-07-01
100-199,násilná kriminalita,843.0,414.0,0.4911,23.0,20.0,37.0,176.0,48.0,55.0,36.0,0.0,199.0,613.0,36.0,34.0,62.0,258.0,70.0,79.0,49.0,0.0,8648.0,0.0,Jihomoravský,2023-07-01
200-299,mravnostní kriminalita,177.0,55.0,0.3107,11.0,3.0,14.0,4.0,7.0,0.0,0.0,0.0,56.0,111.0,16.0,16.0,32.0,10.0,10.0,3.0,1.0,0.0,0.0,0.0,Jihomoravský,2023-07-01
300-399,krádeže vloupáním,1687.0,313.0,0.1855,0.0,4.0,4.0,252.0,35.0,2.0,2.0,0.0,231.0,544.0,7.0,20.0,26.0,443.0,50.0,5.0,2.0,0.0,98369.0,5.0,Jihomoravský,2023-07-01
400-499,krádeže prosté,2186.0,794.0,0.3632,4.0,12.0,16.0,647.0,53.0,8.0,2.0,0.0,278.0,1072.0,8.0,27.0,35.0,852.0,85.0,10.0,2.0,0.0,74068.0,500.0,Jihomoravský,2023-07-01
500-599,ostatní majetková kriminalita,2274.0,272.0,0.11960000000000001,4.0,2.0,6.0,140.0,21.0,11.0,2.0,0.0,307.0,579.0,8.0,5.0,13.0,276.0,101.0,14.0,3.0,2.0,294048.0,0.0,Jihomoravský,2023-07-01
300-599,majetková kriminalita,6147.0,1379.0,0.2243,8.0,18.0,26.0,1039.0,109.0,21.0,6.0,0.0,816.0,2195.0,23.0,52.0,74.0,1571.0,236.0,29.0,7.0,2.0,466485.0,506.0,Jihomoravský,2023-07-01
600-699,ostatní kriminalita,1651.0,903.0,0.5468999999999999,15.0,26.0,38.0,564.0,139.0,116.0,41.0,1.0,259.0,1162.0,20.0,45.0,61.0,685.0,161.0,145.0,46.0,1.0,375871.0,0.0,Jihomoravský,2023-07-01
100-699,obecná kriminalita,8818.0,2751.0,0.312,57.0,67.0,115.0,1783.0,303.0,192.0,83.0,1.0,1330.0,4081.0,95.0,147.0,229.0,2524.0,477.0,256.0,103.0,3.0,851004.0,506.0,Jihomoravský,2023-07-01
700-799,zbývající kriminalita,1353.0,825.0,0.6098,0.0,1.0,1.0,257.0,127.0,555.0,431.0,2.0,332.0,1157.0,0.0,5.0,5.0,353.0,166.0,676.0,511.0,4.0,80515.0,0.0,Jihomoravský,2023-07-01
800-899,hospodářská kriminalita,839.0,246.0,0.2932,1.0,1.0,2.0,51.0,75.0,1.0,1.0,30.0,168.0,414.0,2.0,1.0,3.0,96.0,95.0,1.0,1.0,45.0,608336.0,0.0,Jihomoravský,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jihomoravský,2023-07-01
100-106,vraždy,13.0,11.0,0.8462000000000001,0.0,0.0,0.0,6.0,2.0,5.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,5.0,5.0,0.0,0.0,0.0,Moravskoslezský,2023-07-01
100-199,násilná kriminalita,1095.0,565.0,0.516,45.0,49.0,84.0,292.0,39.0,87.0,51.0,0.0,239.0,804.0,60.0,65.0,111.0,403.0,54.0,121.0,70.0,0.0,3397.0,0.0,Moravskoslezský,2023-07-01
200-299,mravnostní kriminalita,218.0,105.0,0.4817,11.0,15.0,26.0,18.0,12.0,8.0,2.0,0.0,45.0,150.0,15.0,22.0,37.0,22.0,14.0,8.0,2.0,0.0,12.0,0.0,Moravskoslezský,2023-07-01
300-399,krádeže vloupáním,2638.0,873.0,0.3309,15.0,28.0,40.0,752.0,14.0,6.0,3.0,0.0,244.0,1117.0,27.0,47.0,63.0,951.0,30.0,6.0,3.0,0.0,89015.0,228.0,Moravskoslezský,2023-07-01
400-499,krádeže prosté,2848.0,1629.0,0.5720000000000001,19.0,59.0,77.0,1347.0,58.0,12.0,5.0,0.0,237.0,1866.0,47.0,87.0,124.0,1505.0,71.0,13.0,6.0,0.0,57055.0,777.0,Moravskoslezský,2023-07-01
500-599,ostatní majetková kriminalita,2077.0,320.0,0.15410000000000001,12.0,18.0,28.0,182.0,18.0,7.0,1.0,0.0,227.0,547.0,20.0,27.0,43.0,295.0,53.0,9.0,2.0,3.0,183893.0,37.0,Moravskoslezský,2023-07-01
300-599,majetková kriminalita,7563.0,2822.0,0.37310000000000004,46.0,105.0,145.0,2281.0,90.0,25.0,9.0,0.0,708.0,3530.0,94.0,161.0,230.0,2751.0,154.0,28.0,11.0,3.0,329963.0,1042.0,Moravskoslezský,2023-07-01
600-699,ostatní kriminalita,2175.0,1525.0,0.7011,96.0,88.0,179.0,902.0,71.0,88.0,47.0,0.0,217.0,1742.0,128.0,111.0,234.0,994.0,86.0,99.0,53.0,0.0,40134.0,0.0,Moravskoslezský,2023-07-01
100-699,obecná kriminalita,11051.0,5017.0,0.45399999999999996,198.0,257.0,434.0,3493.0,212.0,208.0,109.0,0.0,1209.0,6226.0,297.0,359.0,612.0,4170.0,308.0,256.0,136.0,3.0,373506.0,1042.0,Moravskoslezský,2023-07-01
700-799,zbývající kriminalita,1553.0,1013.0,0.6523,4.0,2.0,6.0,318.0,80.0,607.0,527.0,0.0,345.0,1358.0,5.0,2.0,7.0,459.0,111.0,668.0,565.0,0.0,28481.0,0.0,Moravskoslezský,2023-07-01
800-899,hospodářská kriminalita,782.0,310.0,0.39640000000000003,0.0,0.0,0.0,91.0,15.0,1.0,0.0,4.0,125.0,435.0,0.0,2.0,2.0,132.0,28.0,2.0,1.0,9.0,205789.0,160.0,Moravskoslezský,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moravskoslezský,2023-07-01
100-106,vraždy,3.0,2.0,0.6667000000000001,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,Olomoucký,2023-07-01
100-199,násilná kriminalita,522.0,305.0,0.5843,14.0,11.0,23.0,98.0,20.0,113.0,89.0,0.0,87.0,392.0,22.0,14.0,34.0,120.0,26.0,148.0,119.0,0.0,1611.0,0.0,Olomoucký,2023-07-01
200-299,mravnostní kriminalita,93.0,40.0,0.4301,2.0,3.0,5.0,8.0,4.0,6.0,2.0,0.0,27.0,67.0,9.0,10.0,19.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0,Olomoucký,2023-07-01
300-399,krádeže vloupáním,628.0,192.0,0.3057,3.0,8.0,10.0,100.0,8.0,11.0,3.0,0.0,87.0,279.0,5.0,14.0,18.0,158.0,11.0,17.0,4.0,0.0,27280.0,578.0,Olomoucký,2023-07-01
400-499,krádeže prosté,922.0,491.0,0.5325,3.0,11.0,13.0,358.0,11.0,33.0,11.0,0.0,100.0,591.0,4.0,19.0,22.0,413.0,20.0,39.0,15.0,0.0,18040.0,454.0,Olomoucký,2023-07-01
500-599,ostatní majetková kriminalita,1029.0,147.0,0.1429,0.0,4.0,4.0,60.0,7.0,15.0,11.0,0.0,129.0,276.0,1.0,11.0,12.0,98.0,37.0,17.0,13.0,1.0,131384.0,260.0,Olomoucký,2023-07-01
300-599,majetková kriminalita,2579.0,830.0,0.3218,6.0,23.0,27.0,518.0,26.0,59.0,25.0,0.0,316.0,1146.0,10.0,44.0,52.0,669.0,68.0,73.0,32.0,1.0,176704.0,1292.0,Olomoucký,2023-07-01
600-699,ostatní kriminalita,952.0,659.0,0.6922,8.0,18.0,26.0,300.0,48.0,100.0,54.0,0.0,120.0,779.0,12.0,22.0,34.0,341.0,53.0,128.0,65.0,0.0,27040.0,0.0,Olomoucký,2023-07-01
100-699,obecná kriminalita,4146.0,1834.0,0.4424,30.0,55.0,81.0,924.0,98.0,278.0,170.0,0.0,550.0,2384.0,53.0,90.0,139.0,1142.0,152.0,355.0,218.0,1.0,205355.0,1292.0,Olomoucký,2023-07-01
700-799,zbývající kriminalita,1031.0,714.0,0.6925,0.0,2.0,2.0,161.0,56.0,431.0,295.0,0.0,144.0,858.0,0.0,2.0,2.0,199.0,61.0,453.0,315.0,0.0,34017.0,0.0,Olomoucký,2023-07-01
800-899,hospodářská kriminalita,618.0,250.0,0.4045,1.0,1.0,2.0,25.0,16.0,3.0,0.0,3.0,57.0,307.0,1.0,3.0,4.0,33.0,21.0,3.0,0.0,11.0,158373.0,0.0,Olomoucký,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olomoucký,2023-07-01
100-106,vraždy,6.0,3.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,Zlínský,2023-07-01
100-199,násilná kriminalita,371.0,222.0,0.5984,4.0,16.0,20.0,104.0,17.0,97.0,59.0,0.0,66.0,288.0,5.0,24.0,29.0,130.0,20.0,121.0,73.0,0.0,517.0,0.0,Zlínský,2023-07-01
200-299,mravnostní kriminalita,94.0,41.0,0.4362,10.0,10.0,20.0,6.0,0.0,4.0,4.0,0.0,17.0,58.0,15.0,12.0,27.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,Zlínský,2023-07-01
300-399,krádeže vloupáním,370.0,104.0,0.2811,0.0,1.0,1.0,90.0,11.0,9.0,1.0,0.0,32.0,136.0,0.0,4.0,4.0,116.0,14.0,12.0,1.0,0.0,17276.0,43.0,Zlínský,2023-07-01
400-499,krádeže prosté,600.0,388.0,0.6467,4.0,1.0,5.0,334.0,11.0,28.0,13.0,0.0,49.0,437.0,6.0,3.0,8.0,368.0,13.0,30.0,13.0,0.0,17561.0,218.0,Zlínský,2023-07-01
500-599,ostatní majetková kriminalita,765.0,94.0,0.1229,0.0,0.0,0.0,54.0,9.0,19.0,11.0,0.0,64.0,158.0,1.0,2.0,3.0,76.0,13.0,22.0,12.0,0.0,123432.0,0.0,Zlínský,2023-07-01
300-599,majetková kriminalita,1735.0,586.0,0.3378,4.0,2.0,6.0,478.0,31.0,56.0,25.0,0.0,145.0,731.0,7.0,9.0,15.0,560.0,40.0,64.0,26.0,0.0,158270.0,261.0,Zlínský,2023-07-01
600-699,ostatní kriminalita,638.0,444.0,0.6959000000000001,14.0,15.0,29.0,256.0,39.0,72.0,57.0,0.0,47.0,491.0,17.0,19.0,36.0,278.0,41.0,80.0,62.0,0.0,6793.0,0.0,Zlínský,2023-07-01
100-699,obecná kriminalita,2838.0,1293.0,0.4556,32.0,43.0,75.0,844.0,87.0,229.0,145.0,0.0,275.0,1568.0,44.0,64.0,107.0,977.0,101.0,270.0,165.0,0.0,165579.0,261.0,Zlínský,2023-07-01
700-799,zbývající kriminalita,793.0,556.0,0.7011,2.0,2.0,4.0,147.0,76.0,379.0,298.0,1.0,105.0,661.0,2.0,4.0,6.0,180.0,86.0,406.0,319.0,2.0,628040.0,0.0,Zlínský,2023-07-01
800-899,hospodářská kriminalita,333.0,150.0,0.45049999999999996,0.0,1.0,1.0,15.0,24.0,1.0,0.0,29.0,45.0,195.0,0.0,1.0,1.0,25.0,28.0,1.0,0.0,34.0,204055.0,0.0,Zlínský,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zlínský,2023-07-01
100-106,vraždy,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Vysočina,2023-07-01
100-199,násilná kriminalita,357.0,222.0,0.6219,5.0,6.0,10.0,87.0,21.0,76.0,57.0,0.0,45.0,267.0,6.0,9.0,14.0,104.0,25.0,91.0,67.0,0.0,490.0,0.0,Vysočina,2023-07-01
200-299,mravnostní kriminalita,89.0,47.0,0.5281,3.0,7.0,10.0,13.0,6.0,4.0,1.0,0.0,21.0,68.0,3.0,10.0,13.0,17.0,10.0,6.0,1.0,0.0,0.0,0.0,Vysočina,2023-07-01
300-399,krádeže vloupáním,300.0,81.0,0.27,6.0,8.0,11.0,59.0,6.0,7.0,3.0,0.0,36.0,117.0,8.0,10.0,15.0,81.0,7.0,7.0,3.0,0.0,14545.0,7.0,Vysočina,2023-07-01
400-499,krádeže prosté,455.0,269.0,0.5912,1.0,3.0,4.0,221.0,51.0,17.0,11.0,0.0,46.0,315.0,1.0,4.0,5.0,255.0,58.0,19.0,13.0,0.0,11659.0,69.0,Vysočina,2023-07-01
500-599,ostatní majetková kriminalita,669.0,104.0,0.1555,2.0,1.0,3.0,37.0,9.0,8.0,5.0,0.0,86.0,190.0,4.0,1.0,5.0,68.0,44.0,8.0,5.0,0.0,115427.0,0.0,Vysočina,2023-07-01
300-599,majetková kriminalita,1424.0,454.0,0.3188,9.0,12.0,18.0,317.0,66.0,32.0,19.0,0.0,168.0,622.0,13.0,15.0,25.0,404.0,109.0,34.0,21.0,0.0,141631.0,76.0,Vysočina,2023-07-01
600-699,ostatní kriminalita,801.0,588.0,0.7341,5.0,12.0,17.0,350.0,56.0,68.0,45.0,0.0,35.0,623.0,6.0,16.0,21.0,372.0,62.0,77.0,48.0,0.0,28259.0,0.0,Vysočina,2023-07-01
100-699,obecná kriminalita,2671.0,1311.0,0.49079999999999996,22.0,37.0,55.0,767.0,149.0,180.0,122.0,0.0,269.0,1580.0,28.0,50.0,73.0,897.0,206.0,208.0,137.0,0.0,170381.0,76.0,Vysočina,2023-07-01
700-799,zbývající kriminalita,594.0,424.0,0.7138,0.0,3.0,3.0,110.0,70.0,267.0,224.0,0.0,73.0,497.0,0.0,3.0,3.0,126.0,82.0,284.0,241.0,1.0,30824.0,0.0,Vysočina,2023-07-01
800-899,hospodářská kriminalita,281.0,133.0,0.4733,0.0,0.0,0.0,24.0,18.0,0.0,0.0,7.0,45.0,178.0,0.0,0.0,0.0,39.0,23.0,0.0,0.0,13.0,132192.0,0.0,Vysočina,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vysočina,2023-07-01
100-106,vraždy,4.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,Pardubický,2023-07-01
100-199,násilná kriminalita,248.0,131.0,0.5282,3.0,10.0,13.0,54.0,20.0,61.0,29.0,0.0,35.0,166.0,3.0,14.0,17.0,70.0,25.0,75.0,35.0,0.0,497.0,0.0,Pardubický,2023-07-01
200-299,mravnostní kriminalita,75.0,43.0,0.5733,7.0,4.0,11.0,12.0,3.0,7.0,1.0,0.0,7.0,50.0,7.0,5.0,12.0,14.0,3.0,7.0,1.0,0.0,0.0,0.0,Pardubický,2023-07-01
300-399,krádeže vloupáním,246.0,99.0,0.40240000000000004,0.0,2.0,2.0,82.0,6.0,8.0,1.0,0.0,46.0,145.0,0.0,2.0,2.0,124.0,8.0,12.0,1.0,0.0,9157.0,68.0,Pardubický,2023-07-01
400-499,krádeže prosté,440.0,259.0,0.5886,0.0,9.0,9.0,218.0,10.0,21.0,9.0,0.0,38.0,297.0,0.0,12.0,12.0,244.0,14.0,23.0,9.0,0.0,12992.0,159.0,Pardubický,2023-07-01
500-599,ostatní majetková kriminalita,664.0,117.0,0.17620000000000002,1.0,3.0,4.0,50.0,16.0,17.0,6.0,0.0,86.0,203.0,2.0,5.0,7.0,81.0,30.0,19.0,6.0,0.0,117467.0,203.0,Pardubický,2023-07-01
300-599,majetková kriminalita,1350.0,475.0,0.3519,1.0,14.0,15.0,350.0,32.0,46.0,16.0,0.0,170.0,645.0,2.0,19.0,21.0,449.0,52.0,54.0,16.0,0.0,139617.0,430.0,Pardubický,2023-07-01
600-699,ostatní kriminalita,493.0,371.0,0.7525,2.0,7.0,8.0,220.0,45.0,102.0,35.0,0.0,39.0,410.0,4.0,9.0,12.0,243.0,52.0,110.0,38.0,0.0,3058.0,0.0,Pardubický,2023-07-01
100-699,obecná kriminalita,2166.0,1020.0,0.47090000000000004,13.0,35.0,47.0,636.0,100.0,216.0,81.0,0.0,251.0,1271.0,16.0,47.0,62.0,776.0,132.0,246.0,90.0,0.0,143172.0,430.0,Pardubický,2023-07-01
700-799,zbývající kriminalita,666.0,442.0,0.6637000000000001,1.0,1.0,1.0,110.0,75.0,281.0,238.0,0.0,114.0,556.0,1.0,1.0,1.0,149.0,88.0,302.0,255.0,2.0,35736.0,0.0,Pardubický,2023-07-01
800-899,hospodářská kriminalita,249.0,93.0,0.3735,0.0,0.0,0.0,15.0,33.0,4.0,3.0,2.0,35.0,128.0,0.0,0.0,0.0,27.0,38.0,4.0,3.0,4.0,95523.0,0.0,Pardubický,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pardubický,2023-07-01
100-106,vraždy,5.0,3.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-07-01
100-199,násilná kriminalita,399.0,213.0,0.5338,7.0,8.0,13.0,99.0,31.0,14.0,13.0,0.0,91.0,304.0,8.0,16.0,22.0,144.0,42.0,22.0,21.0,0.0,982.0,2.0,Liberecký,2023-07-01
200-299,mravnostní kriminalita,106.0,40.0,0.3774,0.0,6.0,6.0,9.0,2.0,3.0,2.0,0.0,17.0,57.0,0.0,9.0,9.0,14.0,2.0,3.0,2.0,0.0,0.0,0.0,Liberecký,2023-07-01
300-399,krádeže vloupáním,794.0,195.0,0.24559999999999998,2.0,0.0,2.0,162.0,8.0,1.0,1.0,0.0,95.0,290.0,5.0,6.0,8.0,234.0,16.0,1.0,1.0,0.0,55112.0,209.0,Liberecký,2023-07-01
400-499,krádeže prosté,848.0,436.0,0.5142,6.0,7.0,12.0,351.0,16.0,5.0,5.0,0.0,82.0,518.0,6.0,7.0,12.0,409.0,24.0,5.0,5.0,0.0,28336.0,456.0,Liberecký,2023-07-01
500-599,ostatní majetková kriminalita,765.0,103.0,0.1346,3.0,1.0,4.0,50.0,8.0,1.0,1.0,0.0,123.0,226.0,4.0,3.0,7.0,105.0,52.0,1.0,1.0,0.0,76838.0,0.0,Liberecký,2023-07-01
300-599,majetková kriminalita,2407.0,734.0,0.3049,11.0,8.0,18.0,563.0,32.0,7.0,7.0,0.0,300.0,1034.0,15.0,16.0,27.0,748.0,92.0,7.0,7.0,0.0,160286.0,665.0,Liberecký,2023-07-01
600-699,ostatní kriminalita,851.0,619.0,0.7273999999999999,7.0,7.0,10.0,390.0,48.0,28.0,19.0,0.0,103.0,722.0,9.0,13.0,18.0,438.0,55.0,30.0,21.0,0.0,4602.0,0.0,Liberecký,2023-07-01
100-699,obecná kriminalita,3763.0,1606.0,0.4268,25.0,29.0,47.0,1061.0,113.0,52.0,41.0,0.0,511.0,2117.0,32.0,54.0,76.0,1344.0,191.0,62.0,51.0,0.0,165870.0,667.0,Liberecký,2023-07-01
700-799,zbývající kriminalita,687.0,402.0,0.5852,1.0,1.0,2.0,108.0,68.0,264.0,209.0,0.0,140.0,542.0,2.0,1.0,3.0,142.0,85.0,290.0,231.0,0.0,29587.0,0.0,Liberecký,2023-07-01
800-899,hospodářská kriminalita,372.0,132.0,0.35479999999999995,0.0,0.0,0.0,30.0,17.0,1.0,1.0,0.0,58.0,190.0,1.0,0.0,1.0,51.0,21.0,2.0,2.0,3.0,120764.0,0.0,Liberecký,2023-07-01
900-999,vojenské a protiústavní činy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberecký,2023-07-01
100-106,vraždy,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Karlovarský,2023-07-01
100-199,násilná kriminalita,255.0,137.0,0.5373,2.0,4.0,6.0,72.0,10.0,6.0,6.0,0.0,63.0,200.0,3.0,7.0,10.0,102.0,14.0,11.0,7.0,0.0,602.0,0.0,Karlovarský,2023-07-01
200-299,mravnostní kriminalita,56.0,24.0,0.4286,1.0,5.0,6.0,2.0,1.0,3.0,3.0,0.0,23.0,47.0,7.0,10.0,17.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,Karlovarský,2023-07-01
300-399,krádeže vloupáním,522.0,125.0,0.2395,1.0,3.0,3.0,98.0,3.0,0.0,0.0,0.0,79.0,204.0,2.0,4.0,4.0,166.0,4.0,1.0,0.0,0.0,22332.0,146.0,Karlovarský,2023-07-01
400-499,krádeže prosté,568.0,299.0,0.5264,1.0,1.0,2.0,249.0,7.0,0.0,0.0,0.0,66.0,365.0,1.0,3.0,4.0,297.0,10.0,0.0,0.0,0.0,14458.0,218.0,Karlovarský,2023-07-01
500-599,ostatní majetková kriminalita,411.0,44.0,0.10710000000000001,0.0,0.0,0.0,26.0,4.0,2.0,1.0,0.0,51.0,95.0,0.0,1.0,1.0,42.0,21.0,2.0,1.0,0.0,74360.0,0.0,Karlovarský,2023-07-01
300-599,majetková kriminalita,1501.0,468.0,0.3118,2.0,4.0,5.0,373.0,14.0,2.0,1.0,0.0,196.0,664.0,3.0,8.0,9.0,505.0,35.0,3.0,1.0,0.0,111150.0,365.0,Karlovarský,2023-07-01
